,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever/DerogPubRec,NumTrades90Ever/DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq/PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank/NatlTradesWHighUtilization,PercentTradesWBalance
264,68,116,21,59,31,2,2,97,15,6,6,33,0,52,0,1,1,16,44,2,6,0,75
265,87,177,1,58,10,0,0,100,-7,7,8,11,2,36,-7,0,0,2,100,2,2,0,67
266,61,223,5,60,11,0,0,91,24,6,6,8,1,9,7,0,0,38,-8,4,1,1,56
267,57,206,4,78,27,0,0,89,4,4,6,37,3,14,1,3,3,27,56,8,2,2,59
268,68,79,8,75,40,1,1,95,1,0,2,9,3,44,8,0,0,5,87,4,6,0,61
269,82,273,6,103,28,0,0,100,-7,7,8,32,1,31,1,1,1,2,-8,4,3,0,50
270,58,324,12,132,38,1,1,80,2,2,4,23,0,31,-7,2,2,67,23,8,3,5,57
271,64,120,11,49,29,0,0,100,-7,7,8,29,2,17,0,0,0,68,85,6,3,4,50
272,77,187,4,59,19,0,0,95,72,6,6,19,1,58,0,3,3,14,70,2,3,0,56
273,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
274,77,197,10,71,33,0,0,100,-7,7,8,33,1,15,8,0,0,37,-8,2,1,1,30
275,68,116,1,51,20,0,0,100,-7,7,8,21,2,24,0,2,2,50,-8,6,1,2,64
276,66,223,43,117,9,3,2,62,3,3,4,13,0,23,0,2,2,15,-8,1,1,0,22
277,78,176,13,100,36,2,2,100,-7,6,8,36,0,30,3,1,1,1,-8,1,2,0,33
278,74,211,8,85,43,1,0,93,8,4,5,45,1,44,0,2,2,3,80,4,2,0,60
279,85,371,1,141,24,0,0,100,-7,7,8,25,2,28,-8,0,0,14,56,5,2,1,70
280,67,95,25,64,13,1,1,100,-7,6,8,13,0,85,-7,0,0,79,-8,2,1,1,100
281,80,246,2,99,24,0,0,100,-7,7,8,25,2,36,2,1,1,41,87,3,3,2,75
282,75,80,12,42,15,0,0,100,-7,7,8,15,0,53,0,2,1,39,77,2,1,0,50
283,80,195,6,62,19,0,0,100,-7,7,8,19,2,37,5,0,0,3,61,2,2,1,44
284,69,180,2,99,27,0,0,100,-7,7,8,19,1,20,2,3,3,81,-8,5,1,3,78
285,65,236,1,104,30,0,0,84,0,4,6,20,2,13,-7,1,1,21,26,7,2,1,50
286,79,246,1,108,21,0,0,100,-7,7,8,22,2,18,1,2,2,18,-8,7,1,2,62
287,71,387,9,133,52,1,0,93,22,6,5,55,1,49,0,0,0,22,51,8,6,1,67
288,84,325,2,107,13,0,0,100,-7,7,8,14,2,29,1,1,1,19,98,4,3,0,70
289,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
290,81,263,2,78,44,0,0,100,-7,7,8,38,4,20,-7,5,5,4,100,3,2,0,25
291,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
292,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
293,58,470,7,146,5,1,1,83,1,0,2,6,1,0,0,0,0,36,-8,3,-8,-8,75
294,88,308,17,147,27,0,0,96,-7,5,7,27,0,52,0,0,0,3,55,5,2,0,78
295,84,380,5,109,24,0,0,100,-7,7,8,24,1,4,0,1,1,1,-8,3,1,0,27
296,72,140,25,52,22,0,0,100,-7,7,8,22,0,27,9,0,0,90,6,7,2,5,82
297,69,35,1,20,5,1,1,100,-7,6,8,7,2,43,1,1,1,48,-8,3,-8,0,75
298,69,147,3,65,38,0,0,100,-7,7,8,41,4,44,1,4,4,51,73,3,3,1,46
299,74,169,5,78,26,0,0,96,76,6,6,27,2,37,0,1,1,37,91,5,4,0,75
300,67,25,22,24,3,4,4,100,-7,6,8,3,0,67,0,2,2,18,91,1,2,-8,100
301,55,584,13,172,17,0,0,76,4,4,6,17,0,24,0,8,8,61,72,8,1,1,100
302,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
303,77,264,2,89,34,0,0,94,38,6,6,52,2,14,20,0,0,27,-8,6,2,1,53
304,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
305,68,15,13,14,3,0,0,100,-7,7,8,3,0,100,0,2,2,-8,72,-8,2,-8,100
306,75,248,1,103,14,0,0,88,3,4,6,16,1,13,0,1,1,2,-8,3,1,1,57
307,86,349,5,120,33,0,0,97,19,6,6,35,1,34,-8,0,0,7,-8,4,2,0,50
308,85,226,2,84,14,0,0,100,-7,7,8,27,1,13,2,1,1,6,-8,6,-8,0,75
309,84,131,4,57,9,0,0,100,-7,7,8,10,1,56,10,0,0,11,76,2,3,0,83
310,85,231,9,107,13,0,0,100,-7,7,8,13,1,54,0,0,0,30,91,3,1,0,67
311,56,95,2,24,15,0,0,100,-7,7,8,19,4,44,4,1,1,73,87,5,6,2,85
312,86,241,4,79,25,0,0,100,-7,7,8,25,2,16,0,2,2,2,-8,2,-8,0,22
313,91,292,26,104,6,0,0,100,-7,7,8,6,0,33,-8,0,0,1,-8,2,1,0,60
314,87,140,16,79,16,0,0,100,-7,7,8,17,0,18,0,0,0,3,-8,1,1,0,22
315,75,135,3,58,32,0,0,97,29,6,6,22,3,6,7,0,0,17,-8,6,1,0,70
316,71,385,4,89,23,0,0,96,55,6,6,23,2,39,12,0,0,53,59,8,3,3,85
317,73,147,4,66,20,0,0,100,-7,7,8,20,2,50,-7,0,0,74,76,5,4,1,100
318,76,102,24,46,7,0,0,100,-7,7,8,7,0,100,23,0,0,-8,24,-8,3,-8,100
319,84,341,11,100,11,0,0,100,-7,7,8,11,1,36,0,2,2,23,83,3,2,0,83
320,65,184,7,77,24,2,2,88,4,4,2,27,1,46,0,2,2,19,80,1,3,0,44
321,48,155,26,79,32,10,10,82,1,0,2,40,0,29,0,2,2,88,86,7,10,3,77
322,60,168,5,86,11,0,0,73,5,4,6,11,2,18,-8,0,0,63,68,4,1,1,71
323,73,214,16,97,27,0,0,96,46,6,6,17,0,18,0,4,4,35,77,6,2,1,60
324,90,260,2,74,27,0,0,100,-7,7,8,34,3,20,13,1,0,1,92,1,3,0,33
325,64,88,8,38,3,1,1,75,72,6,3,4,1,75,0,0,0,120,91,1,3,-8,100
326,66,292,1,61,28,0,0,100,-7,7,8,29,6,21,0,0,0,82,67,16,3,4,95
327,82,151,4,68,25,0,0,100,-7,7,8,25,1,8,23,0,0,6,-8,4,1,1,38
328,87,302,14,151,20,0,0,100,-7,7,8,20,0,30,0,0,0,18,-8,3,2,0,50
329,75,160,4,57,30,0,0,100,-7,7,8,31,5,55,0,2,2,7,85,3,9,0,86
330,80,172,2,32,38,0,0,100,-7,6,7,39,14,33,0,29,29,6,88,5,4,0,38
331,70,72,5,22,10,0,0,100,-7,7,8,8,2,40,-7,1,0,64,73,6,2,1,100
332,74,207,3,72,43,0,0,100,-7,7,8,43,3,35,0,1,1,10,53,10,2,0,65
333,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
334,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
335,79,275,7,102,38,0,0,95,22,6,6,38,2,16,0,2,2,2,-8,6,2,0,40
336,65,273,5,62,32,0,0,100,-7,7,8,51,4,59,-7,2,2,57,88,7,4,3,85
337,57,108,3,55,36,1,0,93,3,3,5,45,1,27,0,2,2,75,73,7,9,6,80
338,86,143,6,60,15,0,0,100,-7,7,8,16,1,7,4,1,1,0,-8,0,-8,0,0
339,68,119,5,77,54,0,0,98,15,6,6,7,5,31,4,1,1,19,87,4,3,0,73
340,67,190,17,83,29,1,0,93,74,6,5,28,0,27,17,0,0,72,-8,7,1,3,67
341,56,68,4,25,22,0,0,91,31,6,6,22,8,27,0,2,2,81,91,9,3,3,71
342,59,277,1,137,22,3,1,60,10,4,5,12,6,20,0,5,5,43,87,17,2,2,95
343,58,22,2,8,4,0,0,100,-7,7,8,6,5,50,-7,2,2,101,76,1,3,1,100
344,67,25,0,9,3,0,0,100,-7,7,8,5,3,60,0,2,2,44,81,1,2,0,75
345,60,305,3,115,16,2,2,63,5,3,3,19,2,21,0,4,4,11,-8,4,1,0,73
346,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
347,70,234,10,93,27,0,0,89,12,6,6,27,1,44,0,2,2,51,100,5,2,2,70
348,70,173,6,85,12,0,0,100,-7,7,8,10,2,46,-7,0,0,93,13,3,4,3,100
349,89,173,4,130,23,0,0,100,-7,7,8,21,3,43,-7,0,0,1,-8,3,-8,0,33
350,58,191,2,75,16,2,2,67,5,4,4,15,3,62,-7,2,2,0,44,1,5,0,55
351,82,141,10,73,26,0,0,100,-7,7,8,9,1,50,5,0,0,28,52,2,3,1,63
352,63,175,3,61,19,0,0,100,-7,7,8,16,5,37,4,1,1,95,91,8,4,4,92
353,70,165,15,90,26,1,1,87,15,6,6,31,0,81,-7,0,0,19,51,1,4,-8,100
354,72,220,7,91,36,0,0,100,-7,7,8,36,4,22,0,1,1,44,86,7,2,2,56
355,56,175,2,71,22,2,1,96,3,3,5,24,3,42,0,2,2,70,70,4,6,2,69
356,86,181,8,82,29,0,0,97,81,6,6,31,1,42,8,0,0,3,-8,1,1,0,14
357,84,184,32,97,25,0,0,96,45,6,6,25,0,32,-7,0,0,0,-8,0,1,-8,33
358,78,139,9,74,13,0,0,100,-7,7,8,15,1,67,0,1,1,-8,-8,-8,1,-8,100
359,57,341,5,109,29,0,0,97,3,4,6,29,1,28,-8,0,0,67,50,9,4,5,76
360,71,178,2,68,47,1,1,98,8,4,6,62,2,6,0,6,5,7,-8,5,1,0,40
361,73,99,2,50,18,1,1,100,-7,7,8,21,2,20,0,3,3,1,-8,3,1,0,57
362,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
363,84,144,8,64,16,0,0,100,-7,7,8,16,1,44,-7,0,0,16,75,3,2,0,86
364,57,81,6,41,22,0,0,95,12,5,6,22,3,59,-7,1,1,100,61,7,6,5,93
365,76,111,1,50,20,0,0,95,79,6,6,22,3,45,0,1,1,25,83,2,3,1,63
366,66,134,3,51,21,0,0,100,-7,7,8,21,5,29,0,3,3,59,44,5,2,3,58
367,63,129,1,50,6,3,2,75,6,3,2,12,2,33,0,4,4,17,-8,2,1,0,75
368,69,307,9,108,20,0,0,81,3,4,6,21,1,33,6,0,0,20,58,4,3,0,89
369,64,165,1,71,15,1,1,83,4,4,3,20,2,33,-7,3,3,57,-8,4,1,2,45
370,77,135,1,55,13,0,0,93,38,6,6,15,4,47,1,4,4,0,-8,2,3,0,71
371,69,300,13,95,27,2,1,90,5,4,3,31,0,39,0,1,1,41,67,3,3,1,75
372,82,194,4,102,26,0,0,100,-7,7,8,15,2,35,-8,2,0,12,51,3,3,0,67
373,73,368,2,103,43,0,0,100,-7,7,8,47,1,36,-7,0,0,70,72,17,4,7,91
374,71,367,7,145,38,0,0,95,59,6,6,41,1,29,1,4,4,21,97,13,2,1,73
375,75,279,1,71,26,0,0,100,-7,7,8,27,3,56,0,1,1,55,87,6,2,1,89
376,75,288,10,132,36,0,0,100,-7,5,8,36,2,19,0,0,0,32,-8,11,1,2,62
377,70,83,3,40,26,4,2,80,10,4,4,30,3,33,-7,0,0,3,89,2,4,0,58
378,90,415,34,132,11,0,0,100,-7,7,8,15,0,40,11,0,0,3,-8,1,1,0,40
379,77,110,17,48,17,0,0,100,-7,7,8,18,0,39,0,2,2,22,67,4,3,0,64
380,75,400,3,140,28,0,0,96,-8,6,6,29,2,18,-7,3,3,14,82,11,3,0,71
381,87,272,15,95,13,0,0,100,-7,7,8,13,0,31,0,0,0,21,-8,3,1,0,57
382,86,167,5,65,46,0,0,100,-7,7,8,47,4,20,4,1,1,2,-8,1,2,0,13
383,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
384,61,194,6,69,22,1,1,74,9,6,4,23,5,22,0,0,0,44,84,5,3,3,57
385,63,316,16,92,27,0,0,85,31,6,6,27,0,30,0,1,1,76,65,11,3,5,74
386,85,249,6,100,13,0,0,100,-7,7,8,15,1,47,0,2,2,29,75,1,3,0,80
387,81,201,8,46,17,0,0,100,-7,7,8,4,2,29,19,0,0,9,46,4,2,0,43
388,84,394,3,204,22,0,0,100,-7,7,8,24,3,4,3,2,2,0,-8,2,-8,0,33
389,64,111,5,50,14,2,2,81,39,6,2,16,1,31,1,7,7,43,69,4,2,0,100
390,93,244,13,97,9,0,0,100,-7,7,8,10,0,33,3,1,1,0,99,1,2,0,75
391,56,57,16,30,6,4,4,67,4,0,2,9,0,89,0,1,1,0,70,1,2,0,100
392,69,154,3,63,23,1,0,96,25,6,5,27,5,33,3,1,1,61,-8,3,1,1,67
393,77,169,2,69,40,0,0,100,-7,7,8,42,3,12,0,3,2,14,89,9,1,0,36
394,60,80,7,33,6,1,1,71,30,6,4,7,1,43,6,0,0,92,-8,2,1,-8,100
395,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
396,72,293,7,101,18,0,0,95,22,6,6,19,3,21,0,0,0,32,-8,5,1,0,46
397,85,425,8,109,36,0,0,100,-7,7,8,35,1,14,4,1,1,5,-8,3,1,0,36
398,73,16,16,16,1,0,0,100,-7,7,8,1,0,100,0,2,2,-8,-8,-8,1,-8,100
399,61,119,5,60,8,1,1,78,8,4,3,9,1,67,0,0,0,115,78,1,2,1,75
400,59,295,12,113,18,0,0,56,2,4,6,43,0,17,-7,0,0,58,19,7,2,3,75
401,76,186,1,83,21,0,0,96,11,4,6,25,4,28,-7,2,2,12,-8,3,-8,0,44
402,68,197,21,88,8,1,0,55,3,3,5,11,0,36,1,2,2,6,-8,1,-8,0,17
403,79,162,8,66,28,0,0,90,19,6,6,30,4,50,2,1,1,14,84,4,2,0,75
404,58,149,4,64,30,0,0,93,34,6,6,30,3,37,0,3,3,90,77,7,8,4,83
405,70,256,9,168,35,2,2,86,43,6,4,37,1,14,-7,0,0,53,49,12,1,3,72
406,72,302,36,105,13,1,1,93,35,6,2,14,0,14,0,0,0,69,-8,5,-8,2,83
407,79,158,3,54,23,0,0,100,-7,7,8,25,2,38,3,2,2,14,130,1,2,0,50
408,87,228,3,68,31,0,0,100,-7,7,8,31,3,29,0,3,3,0,98,1,2,0,33
409,56,179,3,69,27,2,2,87,2,4,2,31,4,39,0,5,5,38,61,4,3,0,78
410,83,265,3,90,17,0,0,100,-7,7,8,17,2,18,4,1,1,18,-8,4,2,0,75
411,65,195,3,94,29,0,0,97,2,4,6,29,2,17,0,1,1,31,-8,6,1,2,47
412,66,216,4,89,27,0,0,100,-7,7,8,27,1,41,-7,5,5,78,69,5,2,3,70
413,72,74,8,39,14,0,0,86,18,6,6,14,1,64,-7,2,1,7,92,2,1,-8,75
414,70,-8,4,55,18,1,0,89,11,4,5,0,2,37,-7,2,2,28,75,2,3,0,71
415,84,264,11,102,26,0,0,96,-7,5,7,27,1,33,1,1,1,21,57,7,3,0,100
416,63,141,17,76,16,0,0,88,3,4,6,17,0,29,13,0,0,58,-8,4,2,2,100
417,74,119,11,39,4,0,0,100,-7,7,8,4,1,75,0,0,0,64,75,1,2,0,100
418,74,262,35,115,17,0,0,94,3,4,6,17,0,35,-8,0,0,0,-8,2,2,0,71
419,64,145,12,81,28,0,0,97,3,4,6,30,0,61,10,0,0,60,75,2,4,1,75
420,84,150,9,70,28,0,0,100,-7,7,8,28,1,18,0,3,3,0,-8,1,1,0,17
421,67,48,18,38,2,1,0,67,6,3,5,3,0,0,-7,3,3,5,-8,1,-8,0,50
422,60,130,1,48,11,5,5,92,38,0,6,12,1,25,0,2,2,74,83,4,1,1,100
423,71,219,1,69,29,0,0,100,-7,7,8,31,6,35,0,1,1,42,60,5,3,1,73
424,81,191,10,86,16,0,0,100,-7,6,7,17,1,41,13,0,0,24,-8,1,1,-8,40
425,88,-8,8,90,23,0,0,100,-7,7,8,0,2,9,-8,0,0,0,92,1,1,0,33
426,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
427,71,128,4,58,15,1,1,100,-7,6,8,16,2,50,3,1,1,0,-8,1,1,0,33
428,92,424,7,125,18,0,0,100,-7,7,8,19,1,22,0,1,1,1,82,2,2,0,40
429,64,175,4,63,27,0,0,100,-7,7,8,27,5,30,0,0,0,63,86,10,3,4,81
430,62,135,8,59,15,2,2,81,4,4,6,16,1,81,0,11,10,13,59,2,4,0,100
431,59,237,6,89,23,0,0,71,10,4,6,24,1,25,0,0,0,68,58,10,2,4,81
432,66,308,3,97,35,0,0,88,1,4,6,42,5,32,3,2,2,45,46,5,5,1,83
433,78,198,10,112,10,0,0,60,12,6,6,11,1,20,-8,1,0,63,-8,3,-8,0,80
434,85,193,8,90,19,0,0,100,-7,7,8,19,3,16,0,2,2,18,-8,2,1,0,60
435,91,296,49,163,14,0,0,100,-7,7,8,15,0,20,-8,0,0,2,-8,1,-8,0,17
436,84,220,3,94,37,0,0,97,12,6,6,37,3,30,9,0,0,5,95,1,3,0,40
437,67,153,9,72,58,0,0,100,-7,7,8,59,1,22,0,3,3,82,91,15,5,11,87
438,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
439,70,300,5,98,62,0,0,98,67,6,6,64,1,27,0,3,3,31,33,10,5,1,59
440,87,196,30,117,19,0,0,100,-7,7,8,20,0,30,0,0,0,7,-8,5,-8,-8,71
441,66,161,7,77,9,4,4,90,79,6,2,11,2,40,0,1,1,73,-8,4,1,1,83
442,78,246,17,109,15,0,0,100,-7,7,8,15,0,40,0,0,0,71,-8,2,1,2,43
443,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
444,81,166,4,60,20,0,0,100,-7,7,8,21,1,20,5,1,1,0,3,1,3,0,25
445,78,77,7,37,11,0,0,100,-7,7,8,12,2,36,-8,0,0,37,20,4,2,0,75
446,64,179,13,70,17,0,0,78,1,4,6,18,0,50,4,1,1,57,22,4,2,0,75
447,55,262,30,124,9,7,3,31,2,4,3,17,0,50,0,2,2,38,24,1,2,0,75
448,84,204,5,58,24,0,0,100,-7,7,8,26,5,38,1,2,1,2,96,4,2,0,46
449,64,164,7,70,16,2,1,89,69,6,4,18,1,11,0,4,4,89,-8,9,1,4,91
450,83,228,2,95,46,0,0,100,-7,7,8,51,3,33,1,1,1,26,100,2,1,1,27
451,88,242,21,97,31,0,0,100,-7,7,8,38,0,23,3,1,1,1,39,4,3,0,33
452,78,341,3,94,34,0,0,100,-7,7,8,34,2,41,2,3,3,1,-8,3,2,1,38
453,80,-8,10,90,25,0,0,92,6,4,6,0,1,28,-7,0,0,8,55,4,3,0,73
454,74,195,10,75,34,0,0,100,-7,7,8,34,2,29,-7,0,0,20,30,6,4,2,67
455,83,182,6,79,40,0,0,100,-7,7,8,40,2,43,6,0,0,3,75,3,3,0,46
456,68,227,2,49,26,0,0,100,-7,7,8,50,6,41,0,19,18,30,75,5,6,2,61
457,80,291,13,155,31,0,0,100,-7,7,8,31,0,6,0,1,1,21,80,7,1,1,42
458,59,191,4,74,38,0,0,93,5,4,6,40,2,33,1,2,2,48,45,12,3,3,83
459,68,-8,4,91,22,0,0,95,4,4,6,0,1,45,3,1,1,40,58,4,3,2,78
460,68,265,4,93,31,1,1,91,6,4,6,34,1,62,0,0,0,0,69,1,9,0,85
461,65,330,13,97,37,1,0,86,12,6,5,43,0,53,0,0,0,61,60,9,2,3,79
462,75,351,8,93,30,0,0,90,1,4,6,28,1,7,-7,1,1,9,-8,7,-8,0,57
463,80,335,29,187,9,0,0,100,-7,7,8,11,0,11,0,4,3,51,-8,1,-8,1,20
464,77,390,6,103,30,0,0,100,-7,6,7,30,3,43,0,1,1,45,79,3,3,1,60
465,63,128,7,56,13,2,2,71,36,6,2,15,1,29,11,0,0,0,-8,0,2,-8,33
466,84,263,8,72,15,0,0,100,-7,7,8,16,1,27,4,1,1,8,-8,2,1,1,60
467,84,332,1,152,33,0,0,100,-7,7,8,35,2,29,0,2,2,3,73,2,3,0,39
468,82,266,10,81,28,0,0,100,-7,7,8,28,1,29,0,1,1,12,-8,3,2,1,46
469,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
470,85,420,7,109,22,0,0,96,81,6,6,24,2,17,0,0,0,1,-8,2,1,0,18
471,71,227,2,56,60,0,0,92,1,4,6,62,7,77,-7,2,2,0,92,0,5,0,71
472,65,259,4,121,4,2,0,29,39,6,5,7,2,29,0,1,1,100,98,1,1,1,100
473,83,61,15,28,13,0,0,100,-7,7,8,13,0,54,17,0,0,3,74,2,3,0,63
474,77,220,2,63,38,0,0,100,-7,7,8,40,1,53,0,1,1,25,67,5,1,1,50
475,76,257,18,100,4,0,0,100,-7,7,8,4,0,25,0,0,0,80,-8,3,1,1,100
476,79,199,12,87,12,0,0,92,9,4,6,14,0,17,-7,0,0,1,-8,3,1,0,67
477,87,328,5,121,6,0,0,86,43,6,6,7,2,14,18,0,0,0,-8,0,-8,0,0
478,75,499,2,88,33,0,0,100,-7,7,8,36,4,53,1,4,4,29,80,7,6,2,72
479,75,191,5,97,28,0,0,97,1,6,6,30,1,28,5,1,1,3,37,5,3,0,47
480,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
481,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
482,81,220,3,86,44,0,0,100,-7,7,8,46,3,11,0,2,2,0,-8,1,1,0,14
483,67,62,8,32,10,0,0,100,-7,7,8,10,2,40,0,2,2,89,49,5,3,2,100
484,82,221,10,77,40,0,0,98,24,6,6,40,1,15,-7,0,0,4,-8,2,-8,0,15
485,84,116,4,68,22,0,0,100,-7,7,8,22,1,55,19,0,0,17,32,2,6,0,89
486,72,172,5,55,22,0,0,100,-7,7,8,22,4,77,-7,1,1,80,-8,2,1,1,100
487,72,208,14,97,33,0,0,100,-7,7,8,26,0,18,0,1,1,35,83,8,2,3,48
488,90,249,20,94,38,0,0,100,-7,7,8,38,0,11,-7,0,0,5,-8,1,1,0,12
489,81,297,7,84,23,0,0,100,-7,7,8,23,2,9,0,1,1,23,8,4,1,0,28
490,66,209,19,89,29,0,0,83,6,4,6,30,0,50,3,1,1,43,74,8,8,1,94
491,85,312,11,85,32,0,0,100,-7,7,8,32,1,25,-7,1,1,0,-8,3,1,0,24
492,67,278,22,87,4,0,0,33,1,4,6,6,0,33,0,1,0,34,17,2,2,0,67
493,68,230,5,94,23,0,0,88,12,6,6,24,3,54,2,1,1,40,64,4,6,1,79
494,58,263,16,88,21,2,0,69,1,4,5,55,0,19,2,1,1,20,51,6,1,1,57
495,60,71,2,26,18,1,1,95,44,6,6,20,4,21,0,2,2,30,-8,6,2,1,62
496,78,319,2,82,53,0,0,98,47,6,6,58,3,24,0,3,3,12,-8,3,4,0,58
497,81,199,4,94,36,0,0,100,-7,7,8,36,2,53,0,4,4,9,11,2,7,0,50
498,68,223,4,81,25,3,1,76,12,5,4,29,5,28,15,0,0,33,96,4,3,1,50
499,87,185,3,80,22,0,0,100,-7,7,8,25,2,40,3,1,1,17,27,2,2,0,50
500,77,240,9,78,20,0,0,100,-7,7,8,20,1,45,0,0,0,34,67,4,2,2,60
501,58,231,26,113,16,0,0,76,4,4,6,17,0,18,0,0,0,71,-8,6,1,3,78
502,81,356,13,116,28,0,0,100,-7,7,8,31,0,24,-7,0,0,34,-8,4,1,1,45
503,70,419,6,79,15,2,2,90,2,0,2,21,3,29,0,1,1,44,-8,2,1,1,38
504,66,286,1,114,45,0,0,93,68,6,6,46,1,20,0,0,0,67,-8,12,4,2,71
505,75,242,1,99,27,1,0,93,19,6,5,30,2,23,-7,0,0,14,63,2,2,0,50
506,88,233,2,89,11,0,0,100,-7,7,8,12,1,25,-7,0,0,10,-8,2,1,0,57
507,54,191,5,89,11,6,4,73,22,0,2,14,3,40,4,1,1,15,73,2,1,0,75
508,68,145,15,67,18,2,1,90,8,1,3,20,0,85,-7,3,3,0,64,0,3,-8,75
509,66,46,4,78,51,0,0,98,5,4,6,3,4,68,1,3,3,32,35,6,4,0,91
510,70,206,3,96,18,3,0,59,11,4,5,22,1,41,0,2,2,10,37,4,1,0,50
511,59,150,3,50,27,0,0,89,21,6,6,28,3,21,0,1,1,54,70,8,4,2,63
512,80,49,7,27,7,0,0,100,-7,7,8,7,1,71,1,1,1,0,82,0,1,0,33
513,80,146,1,38,15,0,0,100,-7,7,8,30,1,13,3,2,2,16,-8,2,1,0,27
514,81,356,12,120,32,1,1,94,53,6,4,34,0,32,0,1,1,5,-8,7,3,0,56
515,64,228,10,86,18,1,1,85,7,0,2,20,1,55,0,1,1,47,44,3,5,1,83
516,60,375,77,219,6,1,1,86,1,0,2,7,0,57,0,1,0,31,-8,1,-8,-8,33
517,91,378,69,275,4,0,0,100,-7,7,8,4,0,0,0,1,0,4,-8,1,-8,0,33
518,72,334,2,69,19,0,0,100,-7,7,8,59,4,15,0,2,2,51,-8,3,-8,1,50
519,81,227,2,58,37,0,0,91,24,6,6,45,6,78,0,0,0,0,90,0,7,0,58
520,72,113,18,55,25,0,0,96,-7,5,7,25,0,48,0,2,2,52,27,4,4,1,73
521,91,230,12,135,18,0,0,100,-7,7,8,32,0,16,12,0,0,10,-8,1,-8,0,25
522,68,113,9,45,33,0,0,100,-7,7,8,34,3,9,0,0,0,34,71,10,2,2,57
523,61,197,3,43,13,0,0,100,-7,7,8,11,3,23,-7,2,2,90,40,5,3,5,89
524,72,254,24,106,23,1,0,92,14,6,5,15,0,42,0,7,7,45,15,2,4,0,60
525,74,183,3,75,13,0,0,100,-7,7,8,13,2,31,0,4,4,75,65,4,3,2,88
526,65,340,0,95,21,3,1,85,65,6,5,26,3,81,-8,0,0,36,59,2,6,-8,89
527,57,147,4,73,27,1,1,97,1,0,2,31,2,48,0,4,4,44,87,3,2,3,56
528,72,194,2,100,43,0,0,100,-7,7,8,48,1,29,-7,0,0,34,61,8,3,3,72
529,84,137,3,87,22,0,0,95,-8,6,6,22,1,41,0,0,0,8,-8,2,1,0,43
530,69,98,1,37,8,0,0,100,-7,7,8,12,5,42,0,2,2,51,91,3,2,1,71
531,59,91,14,36,10,4,4,82,22,6,6,11,0,55,0,2,2,53,65,3,5,0,89
532,81,244,3,128,54,0,0,98,-8,6,6,56,3,41,0,4,4,25,97,6,3,0,90
